,OP,TABLE,SAVE,CAT,NAME,TYPE,START,STOP,DEFAULT
1573,RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG4,C,40,44,None
1574,RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC4,R,44,50,0
1575,RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG5,C,50,54,None
1576,RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC5,R,54,60,0
1577,RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG6,C,60,64,None
1578,RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC6,R,64,70,0
1579,RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG7,C,70,74,None
1580,RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC7,R,74,80,0
1581,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,OPNID,C,0,10,None
1582,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG1,C,10,14,None
1583,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI1,R,14,17,0
1584,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP1,R,17,23,0
1585,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG2,C,23,27,None
1586,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI2,R,27,30,0
1587,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP2,R,30,36,0
1588,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG3,C,36,40,None
1589,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI3,R,40,43,0
1590,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP3,R,43,49,0
1591,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG4,C,49,53,None
1592,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI4,R,53,56,0
1593,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP4,R,56,62,0
1594,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG5,C,62,66,None
1595,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI5,R,66,69,0
1596,RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP5,R,69,75,0
1597,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,OPNID,C,0,10,None
1598,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CTAG1,C,10,14,None
1599,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CEXIT1,R,14,16,0
1600,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CPRI1,R,16,19,0
1601,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CFVOL1,R,19,25,0
1602,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CTAG2,C,25,29,None
1603,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CEXIT2,R,29,31,0
1604,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CPRI2,R,31,34,0
1605,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CFVOL2,R,34,40,0
1606,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CTAG3,C,40,44,None
1607,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CEXIT3,R,44,46,0
1608,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CPRI3,R,46,49,0
1609,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CFVOL3,R,49,55,0
1610,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CTAG4,C,55,59,None
1611,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CEXIT4,R,59,61,0
1612,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CPRI4,R,61,64,0
1613,RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CFVOL,R,64,70,0
1614,RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,OPNID,C,0,10,None
1615,RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CTAG1,C,10,14,None
1616,RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CEXIT1,R,14,16,0
1617,RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CPRI1,C,16,28,None
1618,RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CDEM1,R,28,34,0
1619,RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CTAG2,C,34,38,None
1620,RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CEXIT2,R,38,40,0
1621,RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CPRI2,C,40,52,None
1622,RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CDEM2,R,52,58,0
1623,RCHRES,ADCALC-DATA,ADCALC,PARAMETERS,OPNID,C,0,10,None
1624,RCHRES,ADCALC-DATA,ADCALC,PARAMETERS,CRRAT,R,10,20,1.5
1625,RCHRES,ADCALC-DATA,ADCALC,PARAMETERS,VOL,R,20,30,0
1626,RCHRES,NCONS,CONS,CONS,OPNID,C,0,10,None
1627,RCHRES,NCONS,CONS,CONS,NCONS,I,10,15,1
1628,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,OPNID,C,0,11,None
1629,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG1,I,11,14,0
1630,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG2,I,14,18,0
1631,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG3,I,18,21,0
1632,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG4,I,21,25,0
1633,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG5,I,25,28,0
1634,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG6,I,28,32,0
1635,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG7,I,32,35,0
1636,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG8,I,35,39,0
1637,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG9,I,39,42,0
1638,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG10,I,42,46,0
1639,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG11,I,46,49,0
1640,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG12,I,49,53,0
1641,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG14,I,56,60,0
1642,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG15,I,60,63,0
1643,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG16,I,63,67,0
1644,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG17,I,67,70,0
1645,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG18,I,70,74,0
1646,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG19,I,74,77,0
1647,RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG20,I,77,80,0
1648,RCHRES,CONS-DATA,CONS,CONS,OPNID,C,0,10,None
1649,RCHRES,CONS-DATA,CONS,CONS,CONID,C,10,30,None
1650,RCHRES,CONS-DATA,CONS,CONS,CON,R,30,40,0
1651,RCHRES,CONS-DATA,CONS,CONS,CONCID,C,42,50,None
1652,RCHRES,CONS-DATA,CONS,CONS,CONV,R,50,60,-999
1653,RCHRES,CONS-DATA,CONS,CONS,QTYID,C,62,70,-999
1654,RCHRES,HT-BED-FLAGS,HTRCH,FLAGS,OPNID,C,0,10,None
1655,RCHRES,HT-BED-FLAGS,HTRCH,FLAGS,BEDFLG,I,10,15,0
1656,RCHRES,HT-BED-FLAGS,HTRCH,FLAGS,TGFLG,I,15,20,2
1657,RCHRES,HT-BED-FLAGS,HTRCH,FLAGS,TSTOP,I,20,25,55
1658,RCHRES,HEAT-PARM,HTRCH,PARAMETERS,OPNID,C,0,10,None
1659,RCHRES,HEAT-PARM,HTRCH,PARAMETERS,ELEV,R,10,20,0
1660,RCHRES,HEAT-PARM,HTRCH,PARAMETERS,ELDAT,R,20,30,0
1661,RCHRES,HEAT-PARM,HTRCH,PARAMETERS,CFSAEX,R,30,40,1
1662,RCHRES,HEAT-PARM,HTRCH,PARAMETERS,KATRAD,R,40,50,9.37
1663,RCHRES,HEAT-PARM,HTRCH,PARAMETERS,KCOND,R,50,60,6.12
1664,RCHRES,HEAT-PARM,HTRCH,PARAMETERS,KEVAP,R,60,70,2.24
1665,RCHRES,HT-BED-PARM,HTRCH,PARAMETERS,OPNID,C,0,10,None
1666,RCHRES,HT-BED-PARM,HTRCH,PARAMETERS,MUDDEP,R,10,20,0.33
1667,RCHRES,HT-BED-PARM,HTRCH,PARAMETERS,TGRND,R,20,30,59
1668,RCHRES,HT-BED-PARM,HTRCH,PARAMETERS,KMUD,R,30,40,50
1669,RCHRES,HT-BED-PARM,HTRCH,PARAMETERS,KGRND,R,40,50,1.4
1670,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,OPNID,C,0,10,None
1671,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND1,R,10,15,59
1672,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND2,R,15,20,59
1673,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND3,R,20,25,59
1674,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND4,R,25,30,59
1675,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND5,R,30,35,59
1676,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND6,R,35,40,59
1677,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND7,R,40,45,59
1678,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND8,R,45,50,59
1679,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND9,R,50,55,59
1680,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND10,R,55,60,59
1681,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND11,R,60,65,59
1682,RCHRES,MON-HT-TGRND,HTRCH,MONTHLYS,TGRND12,R,65,70,59
1683,RCHRES,HT-BED-DELH,HTRCH,EXTENDED,OPNID,C,0,10,None
1684,RCHRES,HT-BED-DELH,HTRCH,EXTENDED,DELH1,R,10,20,0
1685,RCHRES,HT-BED-DELH,HTRCH,EXTENDED,DELH2,R,20,30,0
1686,RCHRES,HT-BED-DELH,HTRCH,EXTENDED,DELH3,R,30,40,0
1687,RCHRES,HT-BED-DELH,HTRCH,EXTENDED,DELH4,R,40,50,0
1688,RCHRES,HT-BED-DELH,HTRCH,EXTENDED,DELH5,R,50,60,0
1689,RCHRES,HT-BED-DELH,HTRCH,EXTENDED,DELH6,R,60,70,0
1690,RCHRES,HT-BED-DELH,HTRCH,EXTENDED,DELH7,R,70,80,0
1691,RCHRES,HT-BED-DELTT,HTRCH,EXTENDED,OPNID,C,0,10,None
1692,RCHRES,HT-BED-DELTT,HTRCH,EXTENDED,DELTT1,R,10,20,0
1693,RCHRES,HT-BED-DELTT,HTRCH,EXTENDED,DELTT2,R,20,30,0
1694,RCHRES,HT-BED-DELTT,HTRCH,EXTENDED,DELTT3,R,30,40,0
1695,RCHRES,HT-BED-DELTT,HTRCH,EXTENDED,DELTT4,R,40,50,0
1696,RCHRES,HT-BED-DELTT,HTRCH,EXTENDED,DELTT5,R,50,60,0
1697,RCHRES,HT-BED-DELTT,HTRCH,EXTENDED,DELTT6,R,60,70,0
1698,RCHRES,HT-BED-DELTT,HTRCH,EXTENDED,DELTT7,R,70,80,0
1699,RCHRES,HEAT-INIT,HTRCH,STATES,OPNID,C,0,10,None
1700,RCHRES,HEAT-INIT,HTRCH,STATES,TW,R,10,20,60
1701,RCHRES,HEAT-INIT,HTRCH,STATES,AIRTMP,R,20,30,60
1702,RCHRES,SANDFG,SEDTRN,FLAGS,OPNID,C,0,10,None
1703,RCHRES,SANDFG,SEDTRN,FLAGS,SANDFG,I,10,17,3
1704,RCHRES,SED-GENPARM,SEDTRN,PARAMETERS,OPNID,C,0,10,None
1705,RCHRES,SED-GENPARM,SEDTRN,PARAMETERS,BEDWID,R,10,20,-999
1706,RCHRES,SED-GENPARM,SEDTRN,PARAMETERS,BEDWRN,R,20,30,100
1707,RCHRES,SED-GENPARM,SEDTRN,PARAMETERS,POR,R,30,40,0.5
1708,RCHRES,SED-HYDPARM,SEDTRN,PARAMETERS,OPNID,C,0,10,None
1709,RCHRES,SED-HYDPARM,SEDTRN,PARAMETERS,LEN,R,10,20,-999
1710,RCHRES,SED-HYDPARM,SEDTRN,PARAMETERS,DELTH,R,20,30,0
1711,RCHRES,SED-HYDPARM,SEDTRN,PARAMETERS,DB50,R,30,40,0.01
1712,RCHRES,SAND-PM,SEDTRN,PARAMETERS,OPNID,C,0,10,None
1713,RCHRES,SAND-PM,SEDTRN,PARAMETERS,D,R,10,20,-999
1714,RCHRES,SAND-PM,SEDTRN,PARAMETERS,W,R,20,30,-999
1715,RCHRES,SAND-PM,SEDTRN,PARAMETERS,RHO,R,30,40,2.65
1716,RCHRES,SAND-PM,SEDTRN,PARAMETERS,KSAND,R,40,50,0
1717,RCHRES,SAND-PM,SEDTRN,PARAMETERS,EXPSND,R,50,60,0
1718,RCHRES,SILT-CLAY-PM,SEDTRN,SILTCLAY,OPNID,C,0,10,None
1719,RCHRES,SILT-CLAY-PM,SEDTRN,SILTCLAY,D,R,10,20,0
1720,RCHRES,SILT-CLAY-PM,SEDTRN,SILTCLAY,W,R,20,30,0
1721,RCHRES,SILT-CLAY-PM,SEDTRN,SILTCLAY,RHO,R,30,40,2.65
1722,RCHRES,SILT-CLAY-PM,SEDTRN,SILTCLAY,TAUCD,R,40,50,1.00E+10
1723,RCHRES,SILT-CLAY-PM,SEDTRN,SILTCLAY,TAUCS,R,50,60,1.00E+10
1724,RCHRES,SILT-CLAY-PM,SEDTRN,SILTCLAY,M,R,60,70,0
1725,RCHRES,SSED-INIT,SEDTRN,STATES,OPNID,C,0,10,None
1726,RCHRES,SSED-INIT,SEDTRN,STATES,SSED1,R,10,20,0
1727,RCHRES,SSED-INIT,SEDTRN,STATES,SSED2,R,20,30,0
1728,RCHRES,SSED-INIT,SEDTRN,STATES,SSED3,R,30,40,0
1729,RCHRES,BED-INIT,SEDTRN,STATES,OPNID,C,0,10,None
1730,RCHRES,BED-INIT,SEDTRN,STATES,BEDDEP,R,10,20,0
1731,RCHRES,BED-INIT,SEDTRN,STATES,SANDFR,R,20,30,1
1732,RCHRES,BED-INIT,SEDTRN,STATES,SILTFR,R,30,40,0
1733,RCHRES,BED-INIT,SEDTRN,STATES,CLAYFR,R,40,50,0
1734,RCHRES,GQ-GENDATA,GQUAL,PARAMETERS,OPNID,C,0,10,None
1735,RCHRES,GQ-GENDATA,GQUAL,PARAMETERS,NGQUAL,I,10,15,1
1736,RCHRES,GQ-GENDATA,GQUAL,PARAMETERS,TEMPFG,I,15,20,2
1737,RCHRES,GQ-GENDATA,GQUAL,PARAMETERS,PHFLAG,I,20,25,2
1738,RCHRES,GQ-GENDATA,GQUAL,PARAMETERS,ROXFG,I,25,30,2
1739,RCHRES,GQ-GENDATA,GQUAL,PARAMETERS,CLDFG,I,30,35,2
1740,RCHRES,GQ-GENDATA,GQUAL,PARAMETERS,SDFG,I,35,40,2
1741,RCHRES,GQ-GENDATA,GQUAL,PARAMETERS,PHYTFG,I,40,45,2
1742,RCHRES,GQ-GENDATA,GQUAL,PARAMETERS,LAT,I,45,50,0
1743,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,OPNID,C,0,10,None
1744,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG1,I,11,14,0
1745,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG2,I,14,17,0
1746,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG3,I,18,21,0
1747,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG4,I,21,24,0
1748,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG5,I,25,28,0
1749,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG6,I,28,31,0
1750,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG7,I,32,35,0
1751,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG8,I,35,38,0
1752,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG9,I,39,42,0
1753,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG10,I,42,45,0
1754,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG11,I,46,49,0
1755,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG12,I,49,52,0
1756,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG13,I,53,56,0
1757,RCHRES,GQ-AD-FLAGS,GQUAL,FLAGS,GQADFG14,I,56,59,0
1758,RCHRES,GQ-QALDATA,GQUAL,GQUAL,OPNID,C,0,10,None
1759,RCHRES,GQ-QALDATA,GQUAL,GQUAL,GQID,C,10,30,None
1760,RCHRES,GQ-QALDATA,GQUAL,GQUAL,DQAL,R,30,40,0
1761,RCHRES,GQ-QALDATA,GQUAL,GQUAL,CONCID,C,46,50,None
1762,RCHRES,GQ-QALDATA,GQUAL,GQUAL,CONV,R,50,60,-999
1763,RCHRES,GQ-QALDATA,GQUAL,GQUAL,QTYID,C,62,70,None
1764,RCHRES,GQ-QALFG,GQUAL,GQUAL,OPNID,C,0,10,None
1765,RCHRES,GQ-QALFG,GQUAL,GQUAL,QALFG1,I,10,15,0
1766,RCHRES,GQ-QALFG,GQUAL,GQUAL,QALFG2,I,15,20,0
1767,RCHRES,GQ-QALFG,GQUAL,GQUAL,QALFG3,I,20,25,0
1768,RCHRES,GQ-QALFG,GQUAL,GQUAL,QALFG4,I,25,30,0
1769,RCHRES,GQ-QALFG,GQUAL,GQUAL,QALFG5,I,30,35,0
1770,RCHRES,GQ-QALFG,GQUAL,GQUAL,QALFG6,I,35,40,0
1771,RCHRES,GQ-QALFG,GQUAL,GQUAL,QALFG7,I,40,45,0
1772,RCHRES,GQ-FLG2,GQUAL,GQUAL,OPNID,C,0,10,None
1773,RCHRES,GQ-FLG2,GQUAL,GQUAL,GQPM21,I,10,15,0
1774,RCHRES,GQ-FLG2,GQUAL,GQUAL,GQPM22,I,15,20,0
1775,RCHRES,GQ-FLG2,GQUAL,GQUAL,GQPM23,I,20,25,0
1776,RCHRES,GQ-FLG2,GQUAL,GQUAL,GQPM24,I,25,30,0
1777,RCHRES,GQ-FLG2,GQUAL,GQUAL,GQPM25,I,30,35,0
1778,RCHRES,GQ-FLG2,GQUAL,GQUAL,GQPM26,I,35,40,0
1779,RCHRES,GQ-FLG2,GQUAL,GQUAL,GQPM27,I,40,45,2
1780,RCHRES,GQ-HYDPM,GQUAL,GQUAL,OPNID,C,0,10,None
1781,RCHRES,GQ-HYDPM,GQUAL,GQUAL,KA,R,10,20,-999
1782,RCHRES,GQ-HYDPM,GQUAL,GQUAL,KB,R,20,30,-999
1783,RCHRES,GQ-HYDPM,GQUAL,GQUAL,KN,R,30,40,-999
1784,RCHRES,GQ-HYDPM,GQUAL,GQUAL,THHYD,R,40,50,1
1785,RCHRES,GQ-ROXPM,GQUAL,GQUAL,OPNID,C,0,10,None
1786,RCHRES,GQ-ROXPM,GQUAL,GQUAL,KOX,R,10,20,-999
1787,RCHRES,GQ-ROXPM,GQUAL,GQUAL,THOX,R,20,30,1
1788,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,OPNID,C,0,10,None
1789,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP1,R,10,20,0
1790,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP2,R,20,30,0
1791,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP3,R,30,40,0
1792,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP4,R,40,50,0
1793,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP5,R,50,60,0
1794,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP6,R,60,70,0
1795,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP7,R,70,80,0
1796,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP8,R,10,20,0
1797,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP9,R,20,30,0
1798,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP10,R,30,40,0
1799,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP11,R,40,50,0
1800,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP12,R,50,60,0
1801,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP13,R,60,70,0
1802,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP14,R,70,80,0
1803,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP15,R,10,20,0
1804,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP16,R,20,30,0
1805,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP17,R,30,40,0
1806,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP18,R,40,50,0
1807,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP19,R,50,60,0
1808,RCHRES,GQ-PHOTPM,GQUAL,EXTENDED,PHOTP20,R,60,70,0
1809,RCHRES,GQ-CFGAS,GQUAL,GQUAL,OPNID,C,0,10,None
1810,RCHRES,GQ-CFGAS,GQUAL,GQUAL,CFGAS,R,10,20,-999
1811,RCHRES,GQ-BIOPM,GQUAL,GQUAL,OPNID,C,0,10,None
1812,RCHRES,GQ-BIOPM,GQUAL,GQUAL,BIOCON,R,10,20,-999
1813,RCHRES,GQ-BIOPM,GQUAL,GQUAL,THBIO,R,20,30,1.07
1814,RCHRES,GQ-BIOPM,GQUAL,GQUAL,BIO,R,30,40,-999
1815,RCHRES,MON-BIO,GQUAL,GQUAL,OPNID,C,0,10,None
1816,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM1,R,10,15,-999
1817,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM2,R,15,20,-999
1818,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM3,R,20,25,-999
1819,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM4,R,25,30,-999
1820,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM5,R,30,35,-999
1821,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM6,R,35,40,-999
1822,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM7,R,40,45,-999
1823,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM8,R,45,50,-999
1824,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM9,R,50,55,-999
1825,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM10,R,55,60,-999
1826,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM11,R,60,65,-999
1827,RCHRES,MON-BIO,GQUAL,GQUAL,BIOM12,R,65,70,-999
1828,RCHRES,GQ-GENDECAY,GQUAL,GQUAL,OPNID,C,0,10,None
1829,RCHRES,GQ-GENDECAY,GQUAL,GQUAL,FSTDEC,R,10,20,-999
1830,RCHRES,GQ-GENDECAY,GQUAL,GQUAL,THFST,R,20,30,1.07
1831,RCHRES,GQ-SEDDECAY,GQUAL,GQUAL,OPNID,C,0,10,None
1832,RCHRES,GQ-SEDDECAY,GQUAL,GQUAL,ADDCP1,R,10,20,0
1833,RCHRES,GQ-SEDDECAY,GQUAL,GQUAL,ADDCP2,R,20,30,1.07
1834,RCHRES,GQ-SEDDECAY,GQUAL,GQUAL,ADDCP3,R,30,40,0
1835,RCHRES,GQ-SEDDECAY,GQUAL,GQUAL,ADDCP4,R,40,50,1.07
1836,RCHRES,GQ-KD,GQUAL,GQUAL,OPNID,C,0,10,None
1837,RCHRES,GQ-KD,GQUAL,GQUAL,ADPM11,R,10,20,-999
1838,RCHRES,GQ-KD,GQUAL,GQUAL,ADPM21,R,20,30,-999
1839,RCHRES,GQ-KD,GQUAL,GQUAL,ADPM31,R,30,40,-999
1840,RCHRES,GQ-KD,GQUAL,GQUAL,ADPM41,R,40,50,-999
1841,RCHRES,GQ-KD,GQUAL,GQUAL,ADPM51,R,50,60,-999
1842,RCHRES,GQ-KD,GQUAL,GQUAL,ADPM61,R,60,70,-999
1843,RCHRES,GQ-ADRATE,GQUAL,GQUAL,OPNID,C,0,10,None
1844,RCHRES,GQ-ADRATE,GQUAL,GQUAL,ADPM12,R,10,20,-999
1845,RCHRES,GQ-ADRATE,GQUAL,GQUAL,ADPM22,R,20,30,-999
1846,RCHRES,GQ-ADRATE,GQUAL,GQUAL,ADPM32,R,30,40,-999
1847,RCHRES,GQ-ADRATE,GQUAL,GQUAL,ADPM42,R,40,50,-999
1848,RCHRES,GQ-ADRATE,GQUAL,GQUAL,ADPM52,R,50,60,-999
1849,RCHRES,GQ-ADRATE,GQUAL,GQUAL,ADPM62,R,60,70,-999
1850,RCHRES,GQ-ADTHETA,GQUAL,GQUAL,OPNID,C,0,10,None
1851,RCHRES,GQ-ADTHETA,GQUAL,GQUAL,ADPM13,R,10,20,1.07
1852,RCHRES,GQ-ADTHETA,GQUAL,GQUAL,ADPM23,R,20,30,1.07
1853,RCHRES,GQ-ADTHETA,GQUAL,GQUAL,ADPM33,R,30,40,1.07
1854,RCHRES,GQ-ADTHETA,GQUAL,GQUAL,ADPM43,R,40,50,1.07
1855,RCHRES,GQ-ADTHETA,GQUAL,GQUAL,ADPM53,R,50,60,1.07
1856,RCHRES,GQ-ADTHETA,GQUAL,GQUAL,ADPM63,R,60,70,1.07
1857,RCHRES,GQ-SEDCONC,GQUAL,GQUAL,OPNID,C,0,10,None
1858,RCHRES,GQ-SEDCONC,GQUAL,GQUAL,SQAL1,R,10,20,0
1859,RCHRES,GQ-SEDCONC,GQUAL,GQUAL,SQAL2,R,20,30,0
1860,RCHRES,GQ-SEDCONC,GQUAL,GQUAL,SQAL3,R,30,40,0
1861,RCHRES,GQ-SEDCONC,GQUAL,GQUAL,SQAL4,R,40,50,0
1862,RCHRES,GQ-SEDCONC,GQUAL,GQUAL,SQAL5,R,50,60,0
1863,RCHRES,GQ-SEDCONC,GQUAL,GQUAL,SQAL6,R,60,70,0
1864,RCHRES,GQ-VALUES,GQUAL,GQUAL,OPNID,C,0,10,None
1865,RCHRES,GQ-VALUES,GQUAL,GQUAL,TWAT,R,10,20,60
1866,RCHRES,GQ-VALUES,GQUAL,GQUAL,PHVAL,R,20,30,7
1867,RCHRES,GQ-VALUES,GQUAL,GQUAL,ROC,R,30,40,0
1868,RCHRES,GQ-VALUES,GQUAL,GQUAL,CLD,R,40,50,0
1869,RCHRES,GQ-VALUES,GQUAL,GQUAL,SDCNC,R,50,60,0
1870,RCHRES,GQ-VALUES,GQUAL,GQUAL,PHY,R,60,70,0
1871,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,OPNID,C,0,10,None
1872,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP1,R,10,15,60
1873,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP2,R,15,20,60
1874,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP3,R,20,25,60
1875,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP4,R,25,30,60
1876,RCHRES,MON-WATEMP,GQUAL,MONTHLYS,TEMP5,R,30,35,60
